ExhibitionID,ExhibitionNumber,ExhibitionLabelvalue,datedebutvalue,annee_expo,datefinvalue,ExhibitionURL,Exhibitionvalue
,,The Un-Private House,,1999,,,Q110893655
,,"Collecting in Depth: Drawings by Grosz, Schwitters, Ernst, and Klee",,1999,,,Q110893653
,,Post-war to Pop: Masterworks from MoMA's Collection,,1999,,,Q110893652
,,Different Roads: Automobiles for the Next Century,,1999,,,Q110893659
,,Abby Aldrich Rockefeller Prints,,1999,,,Q110893654
,,Composing the Figure,,1999,,,Q110893663
,,Fame After Photography,,1999,,,Q110893657
,,Composing with the Figure,,1999,,,Q110893662
,,Language of the Body,,1999,,,Q110893661
,,Modern Starts: People,,1999,,,Q110893660
,,Ensor/Posada,,1999,,,Q110893664
,,"Actors, Dancers, Bathers",,1999,,,Q110893666
,,Posed to unposed: Encounters with the Camera,,1999,,,Q110893667
,,Sol Lewitt Wall Drawing,,1999,,,Q110893668
,,Seasons and Moments,,1999,,,Q110893671
,,Modern Starts: Places,,1999,,,Q110893669
,,Changing Visions: French Landscape,,1999,,,Q110893672
,,Hector Guimard and the Art Nouveau Interior,,1999,,,Q110893674
,,Rise of the Modern World,,1999,,,Q110893675
,,Landscape as Retreat: Gauguin to Nolde,,1999,,,Q110893673
,,Projects 69: Julia Jacquette,,1999,,,Q110893678
,,Modern Starts: Things,,1999,,,Q110893679
,,"Projects 70: Xu Bing, Shirin Neshat, Simon Patterson (Banners Project, Series 1)",,1999,,,Q110893682
,,Michael Craig-Martin: Ready or Not,,1999,,,Q110893680
,,Van Gogh's Postman: The Portraits of Joseph Roulin,,2001,,,Q110893692
,,Collection Highlights,,2001,,,Q110893693
,,Workspheres,,2001,,,Q110893694
,,Collaborations with Parkett: 1984 to Now,,2001,,,Q110893699
,,MoMA Builds,,2001,,,Q110893698
,,What is a Print?,,2001,,,Q110893697
,,Collection Highlights,,2002,,,Q110893710
,,Projects 73: Olafur Eliasson,,2001,,,Q110893702
,,Mies in Berlin,,2001,,,Q110893700
,,Bernice Abbott's New York,,2001,,,Q110893703
,,New to Modern,,2001,,,Q110893706
,,Projects 74: Ricci Albenda,,2001,,,Q110893707
,,Projects 75: Layla Ali,,2002,,,Q110893711
,,"AUTObodies: Speed, Sport, Transport",,2002,,,Q110893714
,,Gerhard Richter: Forty Years of Painting,,2002,,,Q110893708
,,The Russian Avant-Garde Book 1910–1934,,2002,,,Q110893712
,,To Be Looked At: Painting and Sculpture from the Collection,,2002,,,Q110893715
,,Life of the City,,2002,,,Q110893709
,,"Projects 77: Billboards by Sarah Morris, Julian Opie, Lisa Ruyter",,2002,,,Q110893718
,,Projects 76: Francis Alÿs,,2002,,,Q110893717
,,Drawing Now:Eight Propositions,,2002,,,Q110893719
,,A Walk Through Astoria and Other Places in Queens: Photographs by Rudy Burckhardt,,2002,,,Q110893716
,,The Changing of the Avant Garde: Visionary Architectural Drawings From the Gilman Collection,,2002,,,Q110893720
,,Masterworks of German Expressionism,,2002,,,Q110893721
,,"Gary Hume, Spring Angels",,2002,,,Q110893722
,,"Peter Halley, Exploding Cell",,2003,,,Q110893723
,,Projects 78: Sabine Hornig,,2003,,,Q110893727
,,Matisse Picasso,,2003,,,Q110893724
,,Andy Warhol: Screen Tests,,2003,,,Q110893725
,,Pencil: Drawings from the Collection,,2003,,,Q110893730
,,Projects 79: Liam Gillick: Literally,,2003,,,Q110893731
,,Artist's Choice: Mona Hatoum: Here is Elsewhere,,2003,,,Q110893734
,,Lee Bontecou: A Retrospective,,2003,,,Q110893728
,,Projects 80: Lee Mingwei: The Tourist,,2003,,,Q110893732
,,Installation in Honor of Kirk Varnedoe,,2003,,,Q110893733
,,Kiki Smith: Prints and Books and Things,,2003,,,Q110893735
,,Roth Time: A Dieter Roth Retrospective,,2004,,,Q110893736
,,Humble Masterpieces,,2004,,,Q110893737
,,Fashioning Fiction in Photography Since 1990,,2004,,,Q110893738
,,"Damien Hirst, In A Spring, The Action of the World of Things, Volume 1",,2004,,,Q110893739
,,Santiago Calatrava's Transportation Hub for the World Trade Center,,2004,,,Q110893740
,,Nine Museums by Yoshio Taniguchi,,2004,,,Q110893743
,,Projects 81: Jean Shin,,2004,,,Q110893741
,,Architecture and Design Drawings: Inaugural Installation,,2004,,,Q110893746
,,"Projects 82: Mark Dion—Rescue Archaeology, A Project for the Museum of Modern Art",,2004,,,Q110893744
,,Michael Wesley: Open Shutter,,2004,,,Q110893745
,,Architecture and Design: Inaugural Installation,,2004,,,Q110893747
,,Film and Media: Inaugural Installation,,2004,,,Q110893750
,,Painting and Sculpture: Inaugural Installation,,2004,,,Q110893751
,,Contemporary: Inaugural Installation,,2004,,,Q110893748
,,Drawings from the Modern 1880–1945,,2004,,,Q110893749
,,The Abby Aldrich Rockefeller Sculpture Garden: Inaugural Installation,,2004,,,Q110893754
,,Photography: Inaugural Installation,,2004,,,Q110893752
,,Artists and Prints Part 1,,2004,,,Q110893753
,,About Face,,2001,,,Q110893696
,,Abby Aldrich Rockefeller Sculpture Garden,,1999,,,Q110893681
,,John Szarkowski: Photographs,,2006,,,Q110893785
,,Thomas Demand,,2005,,,Q110893757
,,Jeff Wall,,2007,,,Q110893821
,,Martin Puryear,,2007,,,Q110893847
,,Raw,,2007,,,Q110893845
,,Friedlander,,2005,,,Q110893763
,,Dada,,2006,,,Q110893799
,,SAFE: Design Takes on Risk,,2005,,,Q110893772
,,The High Line,,2005,,,Q110893760
,,Armando Reverón,,2007,,,Q110893819
,,Contemporary Voices: Works from the UBS Art Collection,,2005,,,Q110893755
,,"Drawing from the Modern, 1945–1975",,2005,,,Q110893758
,,Groundswell: Constructing the Contemporary Landscape,,2005,,,Q110893756
,,Artists and Prints: Part 2,,2005,,,Q110893759
,,"Chris Marker: Owls at Noon, Prelude: The Hollow Men",,2005,,,Q110893762
,,Architecture and Design Drawings: Rotation 2,,2005,,,Q110893761
,,New Works/New Acquisitions,,2005,,,Q110893765
,,Mount St. Helens: Photographs by Frank Gohlke,,2005,,,Q110893766
,,Photography Collection: Rotation 2,,2005,,,Q110893767
,,"Drawing from the Modern, 1975–2005",,2005,,,Q110893770
,,Take Two: Worlds and Views from the Contemporary Collection,,2005,,,Q110893769
,,Artists and Prints: Part 3,,2005,,,Q110893768
,,Stillness: Michael Snow/Sam Taylor-Wood,,2005,,,Q110893771
,,Between Representation and Abstraction,,2005,,,Q110893774
,,"New Photography '05: Carlos Garaicoa, Bertien Van Manen, Phillip Pisciotta, Robin Rhode",,2005,,,Q110893775
,,Focus: Elizabeth Murray,,2005,,,Q110893773
,,In-Depth: The House of Spiritual Retreat by Emilio Ambasz,,2005,,,Q110893778
,,Architecture and Design: Rotation 2,,2005,,,Q110893779
,,Beyond the Visible: The Art of Odilon Redon,,2005,,,Q110893777
,,Pixar: 20 Years of Animation,,2005,,,Q110893780
,,Painting and Sculpture Changes 2006,,2006,,,Q110893781
,,Public Spaces Changes 2006,,2006,,,Q110893782
,,The Compulsive Line: Etching 1900 to Now,,2006,,,Q110893783
,,William S. Rubin Memorial,,2006,,,Q110893786
,,Giacometti and the Avant-Garde,,2006,,,Q110893787
,,"Transforming Chronologies: An Atlas of Drawings, Part 1",,2006,,,Q110893784
,,Without Boundary: Seventeen Ways of Looking,,2006,,,Q110893790
,,On-Site: New Architecture in Spain,,2006,,,Q110893788
,,Photography Collection: Rotation 3,,2006,,,Q110893791
,,Edvard Munch: The Modern Life of the Soul,,2006,,,Q110893789
,,Against the Grain: Contemporary Art from the Edward R. Broida Collection,,2006,,,Q110893794
,,Architecture and Design Drawings: Rotation 3,,2006,,,Q110893792
,,Since 2000: Printmaking Now,,2006,,,Q110893795
,,Douglas Gordon: Timeline,,2006,,,Q110893798
,,International Film Posters,,2006,,,Q110893793
,,"Transforming Chronologies: An Atlas of Drawings, Part 2",,2006,,,Q110893796
,,Landscape: Recent Acquisitions,,2006,,,Q110893797
,,Out of Time: A Contemporary View,,2006,,,Q110893800
,,"New Photography '06: Jonathan Monk, Barbara Probst, Jules Spinatsch",,2006,,,Q110893802
,,"Eye on Europe: Prints, Books and Multiples/1960 to Now",,2006,,,Q110893803
,,Projects 83: Monika Sosnowska,,2006,,,Q110893801
,,Manet and the Execution of Maximilian,,2006,,,Q110893806
,,OMA in Beijing: China Central Television Headquarters by Rem Koolhaas and Ole Scheeren,,2006,,,Q110893807
,,Eija-Liisa Ahtila: “The Wind”,,2006,,,Q110893804
,,Brice Marden: A Retrospective of Paintings and Drawings,,2006,,,Q110893805
,,Rossellini on Paper,,2006,,,Q110893808
,,Digitally Mastered: Recent Acquisitions from the Museum's Collection,,2006,,,Q110893809
,,Focus: Paul Klee,,2006,,,Q110893811
,,Painting and Sculpture Changes 2007,,2007,,,Q110893814
,,Public Spaces Changes 2007,,2007,,,Q110893815
,,Photography Collection: Rotation 4,,2006,,,Q110893813
,,New York at Night: Photographs from the Collection,,2006,,,Q110893812
,,Live/Work: Performance into Drawing,,2007,,,Q110893818
,,Artistic Collaborations: 50 Years at Universal Limited Art Editions,,2007,,,Q110893816
,,Photography Collection Rotation: Menschel Gallery,,2007,,,Q110893817
,,Abbas Kiarostami: Image Maker,,2007,,,Q110893823
,,Focus: David Smith,,2007,,,Q110893822
,,Projects 84: Josiah McElheny,,2007,,,Q110893820
,,75 Years of Architecture at MoMA,,2007,,,Q110893826
,,Projects 85: Dan Perjovschi,,2007,,,Q110893827
,,"Comic Abstraction: Image-Breaking, Image-Making",,2007,,,Q110893824
,,50 Years of Helvetica Architecture and Design Rotation 4,,2007,,,Q110893825
,,Picasso's Les Demoiselles d'Avignon at 100,,2007,,,Q110893828
,,Richard Serra Sculpture: Forty Years,,2007,,,Q110893831
,,Sensation and Sentiment: Cinema Posters 1912–1914,,2007,,,Q110893830
,,Barry Frydlender: Place and Time,,2007,,,Q110893829
,,Automatic Update,,2007,,,Q110893834
,,What is Painting? Contemporary Art From the Collection,,2007,,,Q110893835
,,"Lines, Grids, Stains, Words",,2007,,,Q110893832
,,Re-picturing the Past/Picturing the Present,,2007,,,Q110893833
,,Present Tense: Photographs by Joann Verburg,,2007,,,Q110893836
,,"Lost Vanguard: Soviet Modernist Architecture, 1922–32 Photographs by Richard Pare",,2007,,,Q110893837
,,Edward Steichen Photography Collection Galleries: Rotation 5,,2007,,,Q110893838
,,Focus: Ellsworth Kelly,,2007,,,Q110893842
,,Panoramas of the Moving Image: Mechanical Slides and Dissolving Views from Nineteenth-Century Magic Lantern Shows,,2007,,,Q110893840
,,Focus: Alexander Calder,,2007,,,Q110893841
,,Georges Seurat: The Drawings,,2007,,,Q110893846
,,"New Photography '07: Tanyth Berkeley, Scott McFarland, Berni Searle",,2007,,,Q110893844
,,"New Perspectives in Latin American Art, 1930–2006: Selections from a Decade of Acquisitions",,2007,,,Q110893848
,,Projects 86: Gert and Uwe Tobias,,2007,,,Q110893850
,,RAW-WAR,,2007,,,Q110893851
,,"Multiplex: Directions in Art, 1970–Now",,2007,,,Q110893849
,,Painting and Sculpture Changes 2008,,2008,,,Q110893854
,,Lucian Freud: The Painter's Etchings,,2007,,,Q110893852
,,Just in: Recent Acquisitions from the Collection,,2007,,,Q110893853
,,Pioneering Modern Painting: Cézanne and Pissarro 1865 – 1885,,"exhibition at The Museum of Modern Art, New York (24 Jun 2005 – 12 Sep 2005); Los Angeles County Museum of Art (20 Oct 2005 – 16 Jan 2006); Réunion des musées nationaux, Musée d'Orsay (27 Feb 2006 – 28 May 2006 and catalog",,,Q110893764
,,Elizabeth Murray,,2005,,,Q110893776
,,Performance 7: Mirage 1976-2005,18/12/2009,"exhibition of Mirage (1976/1994/2005) by Joan Jonas; curated by Barbara London; held at the Museum of Modern Art, New York",31/05/2010,,Q97065215
,,Matter,,2000,,,Q109914512
,,Paris Salon,,2000,,,Q109914464
,,Marcel Broodthaers: A Retrospective,13/02/2016,MoMA art exhibition,15/05/2016,,Q56597115
,,Edward Weston,,1939,,,Q109914498
,,War,,2000,,,Q109914482
,,Vincent van Gogh,,art exhibition (1936),,,Q28910237
,,Jewelry by Contemporary Painters and Sculptors,,exhibition and catalogue,,,Q100743007
,,Information,02/07/1970,1970 Art Exhibition at the Museum of Modern Art,20/09/1970,,Q52593763
,,Home Movies,,2000,,,Q109914484
,,Tent,,1971,,,Q109914505
,,The Raw and the Cooked,,2000,,,Q109914478
,,Actual Size,,2000,,,Q109914519
,,The Arts in Therapy,,1943 MoMA exhibition,,,Q109417127
,,Seeing Double,,2000,,,Q109914489
,,Innocence and Experience,,2000,,,Q109914510
,,New Documents,,1967 photography exhibition,,,Q25041243
,,de Kooning: A Retrospective,18/09/2011,retrospective art exhibition,09/01/2012,,Q23013333
,,"Performance 12: On Line/Marie Cool and Fabio Balducci, in conjunction with the exhibition, On Line: Drawing Through the Twentieth Century",,2011,,,Q109914442
,,"Performance 10: Alison Knowles, in conjunction with the exhibition, Contemporary Art from the Collection",,2011,,,Q109914440
,,"Performance 13: On Line/Anne Teresa de Keersmaeker, in conjunction with the exhibition, On Line: Drawing Through the Twentieth Century",,2011,,,Q109914443
,,"Performance 11: On Line/Trisha Brown Dance Company, in conjunction with the exhibition, On Line: Drawing Through the Twentieth Century",,2011,,,Q109914441
,,"Performance 14: On Line/Ralph Lemon, in conjunction with the exhibition, On Line: Drawing Through the Twentieth Century",,2011,,,Q109914444
,,"Performance 15: On Line/Xavier Le Roy, in conjunction with the exhibition, On Line: Drawing Through the Twentieth Century",,2011,,,Q109914449
,,Grand Openings Return of the Blog,,2011,,,Q109914507
,,"Combatant Status Review Tribunals, pp. 002954–003064: A Public Reading",,2011,,,Q109914531
,,Christopher Williams: The Production Line of Happiness,,2014,,,Q109914438
,,Performance 1: Tehching Hsieh,,2009,,,Q109914439
,,Antony and the Johnsons: Swanlights,,2012,,,Q109914437
,,"Performing Histories: Live Artworks Examining the Past. Kelly Nipper with Japanther: ""Tessa Pattern Takes a Picture,"" in conjunction with the exhibition, Inventing Abstraction: 1910–1925",,2013,,,Q109914446
,,"Picasso's Seated Nude, 1911: A Visual Analysis of a Cubist Painting",,1940,,,Q109914447
,,"Performing Histories: Live Artworks Examining the Past. Ei Arakawa: ""Paris and Wizard: The Musical,"" in conjunction with the exhibition, Tokyo 1955–1970: A New Avant-Garde",,2013,,,Q109914450
,,"Performing Histories: Live Artworks Examining the Past. Eiko and Koma: ""The Caravan Project,"" in conjunction with the exhibition, Tokyo 1955–1970: A New Avant-Garde",,2013,,,Q109914445
,,MoMA Media Lounge 2012,,2012,,,Q109914448
,,"Performing Histories: Live Artworks Examining the Past. Fabian Barba: ""A Mary Wigman Dance Evening,"" in conjunction with the exhibition, Inventing Abstraction: 1910–1925",,2013,,,Q109914451
,,Art is Arp,,2000,,,Q109914453
,,"Performing Histories: Live Artworks Examining the Past. Trajal Harrel: ""Used, Abused, and Hung Out to Dry,"" in conjunction with the exhibition, Tokyo 1955–1970: A New Avant-Garde",,2013,,,Q109914452
,,Graphic-Photographic,,2000,,,Q109914458
,,Kahn's Modern Monuments,,2000,,,Q109914459
,,Modern Living I,,2000,,,Q109914463
,,Giorgio Morandi Etchings,,2000,,,Q109914457
,,Modern Art Despite Modernism,,2000,,,Q109914462
,,"Man Ray, Photographer",,2000,,,Q109914461
,,Performance 2: Simone Forti,,2009,,,Q109914466
,,"Performance 3: ""Trio A"" by Yvonne Rainer",,2009,,,Q109914467
,,Robert Heinecken: Object Matter,,2014,,,Q109914474
,,"Performance 8: William Kentridge: ""I am not me, the horse is not mine""",,2010,,,Q109914471
,,The Dream of Utopia/Utopia of the Dream,,2000,,,Q109914475
,,"Performing Histories: Live Artworks Examing the Past. Untitled Movements by Contact Gonzo, in conjunction with the exhibition, Tokyo 1955–1970: A New Avant-Garde",,2013,,,Q109914472
,,"Performing Histories: Live Artworks Examining the Past. Simone Forti: ""King's Fool"" in conjunction with the exhibition, Performing Histories (1)",,2013,,,Q109914473
,,Useless Science,,2000,,,Q109914479
,,Anatomically Incorrect,,2000,,,Q109914483
,,Walker Evans and Company,,2000,,,Q109914480
,,Modern Living II,,2000,,,Q109914487
,,Shigeru Ban: A Paper Arc,,2000,,,Q109914491
,,"Ideal Motif: Stieglitz, Weston, Adams, and Callahan",,2000,,,Q109914486
,,How Simple Can You Get?,,2000,,,Q109914485
,,The Rhetoric of Persuasion,,2000,,,Q109914494
,,"Words in the World: Combatant Status Review Tribunals, pp. 002954–003064: A Public Reading",,2012,,,Q109914495
,,New York Salon,,2000,,,Q109914488
,,The Observer: Cartier-Bresson After the War,,2000,,,Q109914493
,,Words in the World: Paulina Olowska: Alphabet,,2012,,,Q109914502
,,Words in the World: Nora Schults with EI Arakawa Countdown,,2012,,,Q109914496
,,Words in the World: Guy de Cointet. Five Sisters and Espahor Iedet ko Uluner!,,2012,,,Q109914501
,,An Evening with Kerry Tribe,,2013,,,Q109914497
,,Pictures by Women: A History of Modern Photography (Part 2),,2010,,,Q109914500
,,Performance 4: Roman Ondák,,2009,,,Q109914504
,,Thinking Print: Books to Billboards 1980–95,,1996,,,Q109914506
,,Pop and After,,2000,,,Q109914515
,,One Thing After Another,,2000,,,Q109914513
,,"Performing Histories: Live Artworks Examining the Past: Andrea Fraser: ""Men on the Line: Men Committed to Feminism, KPFK, 1972"" in conjunction with the exhibition, Performing Histories (1)",,2012,,,Q109914514
,,"Some Recent Acquisitions: Painting and Sculpture, Part II",,1983,,,Q109914508
,,Architecture Hot and Cold,,2000,,,Q109914509
,,Abstract Expressionist New York: The Big Picture,,2010,,,Q109914518
,,"20 Dancers for the XX Century in the performance series, Musée de la dance: Three Collective Gestures",,2013,,,Q109914516
,,Anton Heyboer; Etchings by Sol Lewitt; Henry Moore's Elephant Skull,,1971,,,Q109914520
,,Abstract Expressionist New York: Ideas Not Theories: Artists and the Club 1942–1962,,2010,,,Q109914517
,,"Some Sweet Day. Faustin Linyekula: ""What is Black Music Anyway…/Self Portraits""",,2012,,,Q109914526
,,Performance 5: Mark Leckey,,2009,,,Q109914523
,,"Levée des conflits extended/Suspension of Conflicts Extended in the performance series, Musée de la dance: Three Collective Gestures",,2013 exhibition at The Museum of Modern Art,,,Q109914522
,,Sets and Situations,,2000,,,Q109914524
,,"Some Sweet Day. Jerome Bel: ""The Show Must Gone On""",,2012,,,Q109914527
,,"Some Sweet Day. Dean Moss and Laylah Ali: ""Voluntaries""",,2012,,,Q109914525
,,"Some Sweet Day. Kevin Beasley: ""I Want My Spot Back""",,2012,,,Q109914528
,,"Some Sweet Day. Steve Paxton's Video Installation: ""Weight of Sensation""",,2012,,,Q109914530
,,Meta-Monumental Garage Sale,,2012,,,Q109914534
,,"Some Sweet Day. Steve Paxton: ""State"" and ""Satisfyin' Lover""",,2012,,,Q109914529
,,"Flip Book in the performance series, Musée de la dance: Three Collective Gestures",,2013,,,Q109914533
,,Counter-Monuments and Memory,,2000,,,Q109914532
,,Performance 6: Fischerspooner,,2009,,,Q109914535
,,Reinstallation of the Collection,,1974,,,Q109914536
,,Picasso: Guitars 1912–1914,13/02/2011,2011,06/06/2011,,Q60402148
,,Airways to Peace,02/07/1943,1943 exhibition at the Museum of Modern Art,31/10/1943,,Q66248413
,,The Marriage of Reason and Squalor,,2000,,,Q109914477
,,Projects 106: Martine Syms,27/05/2017,art exhibition at the Museum of Modern Art,16/07/2017,,Q110573236
,,White Spectrum,,2000,,,Q109914540
,,The Path of Resistance,,2000,,,Q109914539
